accelerometer,timeInSeconds,distance,isCar,isOnCall,score
1.0 , 0.6353611111111112 , 0.5841368659829824 , 0 , 1 , 18.592665312009586
1.0 , 0.1934722222222222 , 0.15478377632835794 , 1 , 0 , 41.77522163127606
0.6 , 0.021 , 0.008084401986061666 , 1 , 1 , 31.00984898388796
0.2 , 0.7091388888888889 , 0.6157417404522977 , 0 , 1 , 43.55946589808832
0.1 , 0.08225 , 0.062278316977659134 , 0 , 0 , 67.74407394579714
0.8 , 0.012722222222222222 , 0.0037705969261007033 , 0 , 1 , 23.882772177101973
0.1 , 0.3988888888888889 , 0.41062108263130065 , 0 , 0 , 65.74292599687459
1.0 , 0.5061388888888889 , 0.4169497853430069 , 0 , 1 , 17.499015344697554
0.8 , 0.0925 , 0.09107851241578639 , 0 , 0 , 46.63401454475509
1.0 , 0.6159166666666667 , 0.5183141180162509 , 1 , 1 , 15.854026718388091
0.4 , 0.015944444444444445 , 0.0073990779484543676 , 0 , 0 , 57.54051367591425
0.7 , 0.04958333333333333 , 0.05133125392077436 , 1 , 1 , 27.1916866297381
0.4 , 0.014611111111111111 , 0.005999642470535559 , 0 , 1 , 35.75466659490994
0.9 , 0.3165 , 0.2536496885395033 , 1 , 1 , 23.006488432132322
0.2 , 0.009194444444444444 , 0.004238271559931509 , 0 , 0 , 63.412830233527295
0.8 , 0.5119166666666667 , 0.690872549577968 , 1 , 1 , 31.186118361113873
0.6 , 0.2673333333333333 , 0.1789591096784058 , 0 , 1 , 29.36151522875899
1.0 , 0.15741666666666668 , 0.1668026304661638 , 0 , 1 , 19.354544396177538
0.3 , 0.01636111111111111 , 0.006321815202845729 , 0 , 0 , 59.9507037877545
0.8 , 0.08616666666666667 , 0.09783602362193194 , 1 , 1 , 25.668239303057796
0.0 , 0.0074444444444444445 , 0.00580792505404432 , 0 , 1 , 49.135338606130354
0.1 , 0.5378888888888889 , 0.5122376429228871 , 1 , 1 , 45.239778140414145
0.2 , 0.016083333333333335 , 0.0037747001176645315 , 1 , 0 , 64.4915098073236
0.0 , 0.2848333333333333 , 0.27232708533179134 , 1 , 1 , 51.87353905338006
0.4 , 0.013277777777777777 , 0.0024829121800406307 , 1 , 1 , 34.74481701600979
0.1 , 0.005833333333333334 , 0.0014843120206549968 , 1 , 0 , 68.4261774175966
0.4 , 0.5293611111111111 , 0.4395265116982317 , 0 , 0 , 62.77490309455921
0.2 , 0.3837777777777778 , 0.38837836654218977 , 0 , 1 , 44.996821526360144
0.7 , 0.28525 , 0.2553286445916898 , 0 , 1 , 25.104928168125557
0.2 , 0.011222222222222222 , 0.004037763932545221 , 0 , 1 , 40.83957769742009
0.8 , 0.28069444444444447 , 0.24888610923269022 , 0 , 1 , 26.258542439859728
0.9 , 0.1522777777777778 , 0.1815519449152424 , 1 , 0 , 44.1325234623765
0.0 , 0.016277777777777776 , 0.007881593302731617 , 1 , 1 , 47.320096076359405
0.9 , 0.017055555555555556 , 0.006827913361612229 , 1 , 1 , 21.155067724328465
0.7 , 0.013888888888888888 , 0.010344557770785285 , 1 , 1 , 27.80459904464012
0.0 , 0.66725 , 0.5652244613176451 , 0 , 1 , 45.69154521978085
0.7 , 0.08427777777777777 , 0.09647715398184574 , 0 , 1 , 26.997240009514012
0.0 , 0.015805555555555555 , 0.010908286842364728 , 1 , 0 , 70.17914210407035
0.9 , 0.4414166666666667 , 0.3215437285134795 , 1 , 1 , 23.73722992828295
0.1 , 0.020638888888888887 , 0.012216801436267088 , 1 , 1 , 43.861500895987895
0.0 , 0.17152777777777778 , 0.1627413318773837 , 0 , 0 , 72.37453340387661
0.8 , 0.19541666666666666 , 0.15947359990006388 , 1 , 0 , 44.82045942902298
0.9 , 0.19525 , 0.14309295824461407 , 1 , 0 , 42.30539873577183
0.8 , 0.013361111111111112 , 0.006263288403864623 , 0 , 1 , 25.885813806748942
0.4 , 0.7745277777777778 , 0.5474493376372727 , 1 , 1 , 32.67416664085462
0.8 , 0.014527777777777778 , 0.004990748837850192 , 0 , 1 , 23.006598361135847
0.3 , 0.28958333333333336 , 0.23194577238212413 , 0 , 1 , 40.96560541623172
0.5 , 0.2805 , 0.27758043508101277 , 0 , 1 , 32.49565102633587
0.7 , 0.015055555555555556 , 0.004091204225022776 , 1 , 1 , 28.600169789555853
1.0 , 0.023944444444444445 , 0.016519962024993225 , 0 , 1 , 17.468115069578808
1.0 , 0.2256388888888889 , 0.18555891469176536 , 0 , 1 , 18.315267797374045
0.1 , 0.8491666666666666 , 0.6403779487954459 , 0 , 1 , 41.03897967854156
0.5 , 0.014194444444444445 , 0.006099240656857912 , 0 , 0 , 56.23924200714717
0.3 , 0.008583333333333333 , 0.0026071987226372164 , 1 , 1 , 38.017037404912664
0.8 , 0.026027777777777778 , 0.011700132335749165 , 1 , 1 , 21.895053988208346
1.0 , 0.13516666666666666 , 0.10665748269076021 , 0 , 0 , 44.0063995812466
0.1 , 0.05977777777777778 , 0.047400984883849175 , 0 , 1 , 46.65755708657583
0.4 , 0.3685555555555556 , 0.4625313123440951 , 1 , 1 , 39.667932272731285
1.0 , 0.014638888888888889 , 0.004720897025837761 , 1 , 1 , 19.345456132517068
1.0 , 0.41938888888888887 , 0.3353580074217702 , 0 , 1 , 18.635696326539268
0.9 , 0.008166666666666666 , 0.0022909266376431097 , 0 , 1 , 21.53911315780752
0.8 , 0.08972222222222222 , 0.057947630637648545 , 1 , 1 , 25.350813533523237
0.3 , 0.026 , 0.012566939745714902 , 0 , 1 , 40.0689833559419
0.3 , 0.02047222222222222 , 0.006778625489470503 , 1 , 1 , 39.3275672462078
0.5 , 0.018333333333333333 , 0.009892420773408383 , 1 , 1 , 32.39176929176954
0.1 , 0.23655555555555555 , 0.22189236703464155 , 0 , 0 , 67.98685742880551
0.9 , 0.149 , 0.15274625242722187 , 1 , 1 , 24.5206841375982
0.4 , 0.002611111111111111 , 0.0005096613621663623 , 0 , 0 , 57.6251370217609
0.5 , 0.010611111111111111 , 0.00321704450338848 , 1 , 1 , 34.067340142681545
0.8 , 0.22616666666666665 , 0.2470444479326459 , 0 , 0 , 48.44158917602965
0.5 , 0.026972222222222224 , 0.011331838629778837 , 1 , 1 , 31.143844630212946
0.0 , 0.009361111111111112 , 0.0033397656533588065 , 1 , 0 , 70.39676195919303
0.9 , 0.013555555555555555 , 0.005616020442083585 , 0 , 0 , 44.194421979755134
0.8 , 0.4145277777777778 , 0.44178431797097023 , 0 , 1 , 27.833591311947625
0.6 , 0.35786111111111113 , 0.26490070034269614 , 1 , 0 , 53.95278265656758
0.3 , 0.010972222222222222 , 0.0025203410954742923 , 1 , 1 , 39.114847720720334
0.0 , 0.14641666666666667 , 0.13857816912500595 , 1 , 1 , 48.27480824841787
1.0 , 0.017527777777777778 , 0.008585494747294012 , 1 , 0 , 41.424424072017594
0.6 , 0.27755555555555556 , 0.24459850191896979 , 1 , 1 , 32.20535489083824
0.7 , 0.17052777777777778 , 0.13813828346938314 , 0 , 1 , 28.346026840591154
0.3 , 0.23547222222222222 , 0.153884937789247 , 0 , 1 , 38.331227426610035
0.1 , 0.010777777777777778 , 0.003186993550117545 , 0 , 0 , 65.97554190120556
0.5 , 0.07863888888888888 , 0.04325142370231687 , 1 , 0 , 56.58600244425435
0.9 , 0.48519444444444443 , 0.515379089508204 , 0 , 1 , 20.918890181112364
0.7 , 0.3883333333333333 , 0.24721950112028662 , 1 , 1 , 23.352588094756978
1.0 , 0.12713888888888888 , 0.1391210298248129 , 0 , 0 , 41.797120200824686
0.0 , 0.39113888888888887 , 0.29135050399347245 , 0 , 0 , 70.80625059571642
0.2 , 0.14625 , 0.08414327688759482 , 1 , 0 , 62.58956177895379
0.8 , 0.007222222222222222 , 0.002067778521309171 , 1 , 1 , 24.402108275380368
0.0 , 0.02038888888888889 , 0.006806995252794043 , 0 , 0 , 71.41661174104678
0.0 , 0.21833333333333332 , 0.14262989322437214 , 1 , 1 , 47.67797607799194
1.0 , 0.011361111111111112 , 0.006757597136442748 , 0 , 1 , 19.312147449264536
0.1 , 0.008472222222222223 , 0.003086831817754468 , 0 , 0 , 67.23121946335004
0.8 , 0.011805555555555555 , 0.008187218863307113 , 1 , 1 , 26.640325471153293
0.8 , 0.12397222222222222 , 0.07789562518976946 , 1 , 1 , 25.975540222431313
0.0 , 0.013416666666666667 , 0.004646193694248772 , 1 , 0 , 69.22652986366529
0.0 , 0.09280555555555556 , 0.06907662738393004 , 0 , 1 , 46.717205335053954
1.0 , 0.008805555555555556 , 0.004137051136797528 , 1 , 1 , 19.052579930363564
0.9 , 0.018361111111111113 , 0.0070803145250835494 , 1 , 0 , 42.80098690749613
0.4 , 0.009138888888888889 , 0.0026045733825146374 , 1 , 0 , 57.751165373517445
0.1 , 0.06875 , 0.05791901444904847 , 0 , 1 , 45.083939831336195
0.1 , 0.00836111111111111 , 0.001093057133753272 , 0 , 1 , 45.0176367764661
0.3 , 0.021083333333333332 , 0.009107540101719335 , 1 , 0 , 62.83889507591074
0.6 , 0.38175 , 0.36268963963298617 , 0 , 0 , 54.99202144457208
0.5 , 0.18255555555555555 , 0.13526043233054877 , 1 , 1 , 31.05125550095071
0.4 , 0.06136111111111111 , 0.06804819199527333 , 0 , 0 , 57.765181249288766
0.4 , 0.3039722222222222 , 0.2643089271619105 , 0 , 0 , 58.55341260113755
0.1 , 0.015194444444444444 , 0.00977527055742411 , 1 , 1 , 45.54374833099668
0.1 , 0.17552777777777778 , 0.1294256993595168 , 0 , 1 , 44.08824185115157
0.3 , 0.08677777777777777 , 0.08131505563148031 , 0 , 0 , 60.88224848397464
0.7 , 0.1498611111111111 , 0.15549157793600293 , 0 , 1 , 27.214429073312772
0.4 , 0.008916666666666666 , 0.0033323199067260972 , 0 , 1 , 37.79930482598687
0.2 , 0.4211388888888889 , 0.3532031843219442 , 1 , 1 , 42.9643036149688
0.8 , 0.019 , 0.006200791355949975 , 0 , 0 , 46.115727539387194
0.5 , 0.37727777777777777 , 0.22860911596319153 , 0 , 1 , 32.92644095972367
0.5 , 0.020972222222222222 , 0.005338558991165861 , 0 , 1 , 33.064797625941864
0.1 , 0.01725 , 0.0033636566485860018 , 1 , 1 , 46.11844323721531
0.2 , 0.004944444444444444 , 0.0006214715058681982 , 1 , 1 , 44.0597058771602
0.3 , 0.014555555555555556 , 0.0035529501454168192 , 0 , 1 , 39.516443074865556
0.0 , 0.08141666666666666 , 0.10832334911048479 , 0 , 0 , 71.23826032115797
0.0 , 0.010444444444444444 , 0.002947434177195757 , 1 , 0 , 70.953817078453
1.0 , 0.15063888888888888 , 0.09045060183460889 , 1 , 1 , 18.852832917465076
0.1 , 0.4126944444444444 , 0.30912021860630456 , 1 , 1 , 46.25237972561978
0.9 , 0.006416666666666667 , 0.0015191539055855292 , 0 , 0 , 41.04011260257431
0.5 , 0.012027777777777778 , 0.00596322224766643 , 1 , 0 , 56.480268932131
0.8 , 0.010694444444444444 , 0.0037879058728933833 , 0 , 0 , 46.48034418452361
0.1 , 0.020777777777777777 , 0.0053748580232259495 , 0 , 1 , 45.217297964363645
0.3 , 0.02352777777777778 , 0.011163516547462407 , 1 , 0 , 62.32194363506086
0.7 , 0.36844444444444446 , 0.3556344047301574 , 0 , 0 , 49.76980159382167
0.5 , 0.015666666666666666 , 0.004097320676449583 , 0 , 0 , 55.93964108675073
0.4 , 0.13783333333333334 , 0.11199643462837733 , 1 , 0 , 57.091395903065
0.5 , 0.0069722222222222225 , 0.002535812570553364 , 0 , 0 , 56.220336321628764
0.1 , 0.012555555555555556 , 0.003529624158431385 , 1 , 0 , 67.5162674072893
0.3 , 0.36894444444444446 , 0.37825764445020754 , 1 , 1 , 40.478201402498804
1.0 , 0.010055555555555555 , 0.007437100497866277 , 1 , 1 , 19.26097662239965
0.5 , 0.011888888888888888 , 0.00844579775114659 , 0 , 0 , 56.71666306483245
0.0 , 0.018083333333333333 , 0.007700119197525096 , 0 , 1 , 47.121636391276205
0.4 , 0.015694444444444445 , 0.004032406941206584 , 1 , 0 , 57.130354858088616
0.7 , 0.014138888888888888 , 0.004153948855595725 , 0 , 0 , 49.938640471493265
0.9 , 0.6503055555555556 , 0.6344406810228193 , 1 , 0 , 48.84357601287715
0.6 , 0.016527777777777777 , 0.007999927661309884 , 1 , 1 , 29.071449227593586
0.6 , 0.09575 , 0.07155839876884817 , 1 , 1 , 30.174552488720813
0.3 , 0.11019444444444444 , 0.07336310737803083 , 1 , 0 , 61.81508817781533
0.1 , 0.22433333333333333 , 0.2502763586770567 , 1 , 1 , 47.58558535084298
0.1 , 0.16919444444444445 , 0.19694177024680995 , 0 , 1 , 47.755719052059426
0.2 , 0.3114722222222222 , 0.27562301995816896 , 1 , 0 , 64.65474611164241
1.0 , 0.01663888888888889 , 0.006763810492426684 , 1 , 0 , 42.4171082188171
0.5 , 0.017444444444444443 , 0.012938198028004085 , 0 , 1 , 35.61206932635304
0.7 , 0.009611111111111112 , 0.0034800230096796595 , 0 , 1 , 28.42216952033802
0.2 , 0.41925 , 0.39654129556053824 , 0 , 0 , 62.35460346698065
0.3 , 0.11247222222222222 , 0.09571315412679111 , 1 , 0 , 61.713005955149924
0.4 , 0.0175 , 0.005802768207735814 , 0 , 1 , 38.15809954269295
0.4 , 0.011083333333333334 , 0.002942500386579144 , 1 , 1 , 35.88318125292162
0.2 , 0.12211111111111111 , 0.09685576709468743 , 1 , 1 , 44.62925879694669
0.2 , 0.010888888888888889 , 0.001440072496042246 , 1 , 1 , 42.85069177916046
0.8 , 0.7822777777777777 , 0.5840868139307505 , 1 , 0 , 43.35049150617593
1.0 , 0.4236666666666667 , 0.35318348749771367 , 1 , 1 , 21.48922198660831
0.3 , 0.23158333333333334 , 0.1653897125333847 , 0 , 1 , 40.68645777863867
0.7 , 0.007 , 0.0013357690763558692 , 0 , 0 , 49.16812962301486
0.4 , 0.5455 , 0.795522492856922 , 0 , 0 , 68.15610640224658
0.5 , 0.012944444444444444 , 0.008319669736968039 , 1 , 0 , 55.215090861755186
1.0 , 0.01775 , 0.00828037081192938 , 0 , 0 , 42.049407284123966
0.0 , 0.4374166666666667 , 0.41734290314066386 , 0 , 0 , 70.51989906983775
0.3 , 0.38019444444444445 , 0.3375816572035595 , 0 , 0 , 61.347195545104036
0.3 , 0.31927777777777777 , 0.2750082055666115 , 0 , 1 , 37.42678160444503
0.4 , 0.009194444444444444 , 0.0028012149549315993 , 1 , 0 , 58.086684403117395
0.7 , 0.017472222222222222 , 0.008476406511349063 , 1 , 0 , 48.87250158412689
0.2 , 0.012944444444444444 , 0.0032614629938907624 , 0 , 1 , 43.26242237706902
0.0 , 0.01622222222222222 , 0.005177410933011269 , 1 , 1 , 48.426869854732516
0.4 , 0.43525 , 0.40954341993374355 , 1 , 1 , 37.538061895476325
0.2 , 0.3512222222222222 , 0.2785433625195477 , 1 , 1 , 40.95865876332567
0.3 , 0.19511111111111112 , 0.13349517424551888 , 0 , 1 , 39.01495363987003
0.0 , 0.8854722222222222 , 0.7028576246356706 , 1 , 1 , 47.909107244477454
0.8 , 0.02388888888888889 , 0.008661449743795414 , 1 , 1 , 26.36494922639383
0.1 , 0.1446111111111111 , 0.15928041121541106 , 0 , 0 , 68.80242361652775
0.1 , 0.012805555555555556 , 0.004999124030722878 , 0 , 1 , 45.6721757211718
0.7 , 0.11686111111111111 , 0.11516835540176873 , 1 , 1 , 28.10950098803903
0.4 , 0.10191666666666667 , 0.0810496897504787 , 1 , 1 , 35.83936898569468
1.0 , 0.016194444444444445 , 0.005084710435564677 , 0 , 0 , 40.281551566273585
0.4 , 0.1455 , 0.06906763479998144 , 1 , 1 , 34.14124510284256
0.7 , 0.24616666666666667 , 0.2416035520566586 , 1 , 0 , 50.90992472100934
0.9 , 0.359 , 0.4039549082312529 , 1 , 0 , 44.526707462219385
