accelerometer,timeInSeconds,distance,isCar,isOnCall,score
0.84 , 0.21786111111111112 , 0.22558097394783283 , 0 , 1 , 23.95659083638789
0.71 , 0.43333333333333335 , 0.41013548255536936 , 1 , 1 , 30.049729035499585
0.17 , 0.6360833333333333 , 0.46514795843876733 , 0 , 0 , 63.44509605868065
0.54 , 0.66075 , 0.6902083770491361 , 1 , 1 , 32.813478224227204
0.4 , 0.13091666666666665 , 0.0874708054351025 , 0 , 1 , 36.08678427955718
0.78 , 0.01563888888888889 , 0.00978297517238873 , 0 , 1 , 25.276648248475624
0.05 , 0.010861111111111111 , 0.0031354773920443287 , 0 , 0 , 67.26850056149416
0.25 , 0.01386111111111111 , 0.007214727509561249 , 1 , 1 , 40.9379457341627
0.06 , 0.22019444444444444 , 0.1543020071587287 , 1 , 0 , 66.03366760945453
0.25 , 0.020916666666666667 , 0.009521953293116338 , 1 , 1 , 41.20744424021076
0.09 , 0.12677777777777777 , 0.08524318443986122 , 1 , 1 , 43.744636125124885
0.7 , 0.006305555555555556 , 0.0023108664079132 , 1 , 1 , 26.006044823677186
0.68 , 0.017861111111111112 , 0.009288160268836016 , 1 , 1 , 26.920088260875374
0.39 , 0.6630277777777778 , 0.5501693164568464 , 1 , 1 , 38.66717160159372
0.86 , 0.013222222222222222 , 0.003707853255717771 , 1 , 0 , 45.33578884531255
0.95 , 0.32819444444444446 , 0.27982248929693004 , 1 , 0 , 44.00717972030284
0.79 , 0.003361111111111111 , 0.001225576523352084 , 0 , 0 , 46.589942729368545
0.11 , 0.01125 , 0.0031475562972355757 , 1 , 0 , 65.75550090118367
0.23 , 0.010166666666666666 , 0.006322866148181839 , 0 , 1 , 42.31886541409213
0.83 , 0.35030555555555554 , 0.34336471070122054 , 1 , 1 , 25.244965985581885
0.73 , 0.013416666666666667 , 0.007108811867853308 , 1 , 0 , 50.79401225372961
0.16 , 0.37325 , 0.30080766119114993 , 1 , 0 , 67.23512732944603
0.72 , 0.22994444444444445 , 0.195016266450601 , 1 , 0 , 50.44083357402768
0.05 , 0.3721111111111111 , 0.4234936141441614 , 0 , 0 , 74.7588824403144
0.17 , 0.1416388888888889 , 0.09523577340490831 , 0 , 0 , 63.53818484989118
0.35 , 0.057777777777777775 , 0.05466765472223177 , 0 , 0 , 60.33710562580055
0.72 , 0.5788055555555556 , 0.512796596588677 , 1 , 1 , 30.77252413877089
0.31 , 0.21688888888888888 , 0.28747751979263453 , 1 , 1 , 43.74154864711861
0.96 , 0.01075 , 0.007841723231251995 , 1 , 0 , 42.48820371818688
0.52 , 0.017027777777777777 , 0.00753604949212189 , 1 , 1 , 33.052085437894206
0.28 , 0.014083333333333333 , 0.01087571808295885 , 0 , 0 , 62.25928964255235
0.1 , 0.010055555555555555 , 0.0037099795482827204 , 0 , 1 , 45.498241328005705
0.16 , 0.01125 , 0.004032851428221443 , 0 , 1 , 43.286279348335405
0.38 , 0.2867777777777778 , 0.2219432368397292 , 1 , 0 , 56.07517495872691
0.98 , 0.012916666666666667 , 0.004291073774952865 , 0 , 0 , 43.15072504820378
0.99 , 0.2649166666666667 , 0.19125108275260294 , 0 , 1 , 18.843150302760854
0.04 , 0.43377777777777776 , 0.41146763009603093 , 0 , 0 , 68.5040966146126
0.66 , 0.008861111111111111 , 0.004280908658927076 , 0 , 1 , 28.779055000301007
0.62 , 0.21288888888888888 , 0.176708583885095 , 0 , 0 , 52.65438407959645
0.57 , 0.02033333333333333 , 0.010842376611373883 , 1 , 0 , 52.02744308231366
0.87 , 0.1971388888888889 , 0.25730298891246356 , 0 , 0 , 45.84251461849451
0.52 , 0.00963888888888889 , 0.0036813389718072056 , 0 , 1 , 33.56723329468384
0.46 , 0.6469444444444444 , 0.5080636037164958 , 0 , 0 , 53.50627985490062
0.8 , 0.19730555555555557 , 0.1411414082614966 , 1 , 1 , 23.54448053013517
0.51 , 0.006305555555555556 , 0.0026785367620047727 , 1 , 0 , 56.85500412668735
0.35 , 0.5859722222222222 , 0.6501905595342403 , 0 , 0 , 66.5296207688843
0.08 , 0.007305555555555556 , 0.001770732160103612 , 1 , 1 , 45.450863736557295
0.61 , 0.017972222222222223 , 0.008624283372961054 , 1 , 1 , 29.994092202246904
0.75 , 0.3233333333333333 , 0.29381602093695586 , 0 , 0 , 50.498856212492704
0.26 , 0.13058333333333333 , 0.10881428231208665 , 0 , 1 , 39.1616640862541
0.79 , 0.014083333333333333 , 0.008616134112377627 , 1 , 1 , 25.561065305563503
0.87 , 0.01927777777777778 , 0.01077713336766882 , 1 , 0 , 44.11870128340407
0.44 , 0.010972222222222222 , 0.004308650508664729 , 0 , 0 , 57.40137883436217
0.64 , 0.11811111111111111 , 0.10627022717003597 , 0 , 0 , 53.18727447332936
0.32 , 0.5277777777777778 , 0.47283725208004246 , 1 , 0 , 59.00625084905259
0.35 , 0.015305555555555555 , 0.005450145376077079 , 1 , 1 , 39.259393258070205
1.0 , 0.43630555555555556 , 0.4169308160360873 , 1 , 1 , 18.267328170846753
0.97 , 0.05355555555555556 , 0.04504661176399947 , 0 , 0 , 40.85221478776907
0.11 , 0.42233333333333334 , 0.30960802058370046 , 0 , 0 , 66.35628429934523
0.41 , 0.1418611111111111 , 0.09039251623815238 , 0 , 1 , 37.41966523800613
0.58 , 0.27752777777777776 , 0.23343479514342663 , 0 , 1 , 30.780688691144675
0.8 , 0.010777777777777778 , 0.0024782713257256984 , 0 , 1 , 24.761919192274778
0.35 , 0.018305555555555554 , 0.006058596372570453 , 0 , 1 , 37.774286592717424
0.69 , 0.3815277777777778 , 0.3523259626154506 , 0 , 0 , 50.01476244773065
0.48 , 0.011944444444444445 , 0.0049693697121777555 , 1 , 0 , 56.56851037286318
0.88 , 0.06569444444444444 , 0.0523410531833675 , 1 , 0 , 44.635188858974615
0.11 , 0.012388888888888889 , 0.005876370747273259 , 1 , 1 , 43.61820584134708
0.83 , 0.057 , 0.047143258584506 , 0 , 1 , 22.758526472880934
0.83 , 0.5929166666666666 , 0.6050336582689874 , 1 , 0 , 45.58522297818953
0.58 , 0.5541944444444444 , 0.6367781178104943 , 1 , 0 , 62.31979825528463
0.67 , 0.6605277777777778 , 0.45401301445227055 , 0 , 1 , 29.20436509931984
0.96 , 0.27244444444444443 , 0.30905479432227695 , 0 , 1 , 23.880597355133514
1.0 , 0.018277777777777778 , 0.004783444593899269 , 0 , 0 , 41.816821770536194
0.06 , 0.01963888888888889 , 0.008093769345315551 , 1 , 0 , 68.93114529993717
0.25 , 0.41980555555555554 , 0.3658288283112831 , 0 , 1 , 44.24365185330721
0.57 , 0.014055555555555556 , 0.010191187289932976 , 1 , 0 , 53.47435761743721
0.53 , 0.015555555555555555 , 0.006709238531135512 , 0 , 1 , 32.06345922334568
0.77 , 0.01125 , 0.004525952618213561 , 1 , 1 , 25.85538238177927
0.98 , 0.009944444444444445 , 0.004534741456663367 , 0 , 1 , 20.21788574766061
0.67 , 0.018666666666666668 , 0.013975354192530463 , 0 , 1 , 27.71688958991979
0.88 , 0.010638888888888889 , 0.005241733955345486 , 1 , 1 , 22.867905875561647
0.94 , 0.07333333333333333 , 0.065720187310248 , 1 , 1 , 19.299106125814085
0.43 , 0.020055555555555556 , 0.011512719078621144 , 0 , 0 , 58.88418358019367
0.89 , 0.42880555555555555 , 0.4161300524491732 , 1 , 1 , 24.961781420125366
0.52 , 0.008444444444444444 , 0.0016949467358236528 , 1 , 1 , 33.332202533459224
0.73 , 0.5475833333333333 , 0.4500316972224614 , 1 , 1 , 29.62140989599742
0.92 , 0.016166666666666666 , 0.007664462630073736 , 1 , 0 , 43.100860513360125
0.09 , 0.006 , 0.0018833034956407015 , 1 , 1 , 45.51807840241019
0.82 , 0.3000277777777778 , 0.2746615428786288 , 0 , 0 , 45.624291009422265
0.0 , 0.021805555555555557 , 0.011283014352207032 , 0 , 0 , 68.92087075473405
0.86 , 0.06663888888888889 , 0.03969251784963796 , 1 , 1 , 24.146290479399354
0.06 , 0.013472222222222222 , 0.004674710238283747 , 0 , 0 , 67.15618716857283
0.7 , 0.017666666666666667 , 0.010394525976290989 , 1 , 1 , 28.41154562064811
0.02 , 0.44572222222222224 , 0.38041654327588514 , 0 , 0 , 69.16840372399804
0.62 , 0.5363888888888889 , 0.6348080202975974 , 0 , 0 , 55.481395241196566
0.12 , 0.26672222222222225 , 0.26541285008878396 , 0 , 0 , 68.49721429058914
0.53 , 0.36433333333333334 , 0.2388108049413745 , 1 , 1 , 29.88313143522613
0.11 , 0.010638888888888889 , 0.005709698138828797 , 1 , 0 , 67.69615437764895
0.67 , 0.012027777777777778 , 0.004509699438261416 , 1 , 0 , 50.37946410084927
0.03 , 0.3973888888888889 , 0.3692811017976606 , 1 , 1 , 44.69319369064374
0.33 , 0.011833333333333333 , 0.003396279410455988 , 0 , 1 , 38.31926372938233
0.15 , 0.45275 , 0.4914763120701057 , 0 , 1 , 45.71478687497274
0.06 , 0.014916666666666667 , 0.005341218592677274 , 1 , 1 , 45.162049502729374
0.07 , 0.017027777777777777 , 0.004094869607242095 , 0 , 1 , 47.556629427355944
1.0 , 0.013777777777777778 , 0.007390633261535117 , 1 , 1 , 20.492929498873032
0.53 , 0.19869444444444445 , 0.21830217843988 , 1 , 0 , 56.326080656662256
0.97 , 0.6268055555555555 , 0.5369976324130671 , 1 , 0 , 38.96865600229053
0.64 , 0.30394444444444446 , 0.29829234562051066 , 1 , 1 , 32.93298467957229
0.86 , 0.26158333333333333 , 0.17013136507861018 , 0 , 1 , 22.475614167436152
0.65 , 0.3819166666666667 , 0.401791633734633 , 0 , 1 , 29.56825564854636
0.38 , 0.00825 , 0.00368742206835027 , 0 , 1 , 37.033737276910884
0.98 , 0.16225 , 0.16111914851281114 , 1 , 1 , 17.10471693751691
0.3 , 0.26411111111111113 , 0.18670239080679985 , 1 , 0 , 62.82583307530531
0.17 , 0.0071111111111111115 , 0.0008836706554499313 , 1 , 1 , 41.80766164281199
0.94 , 0.17605555555555555 , 0.14474103022853216 , 1 , 1 , 21.189471070419636
0.24 , 0.34194444444444444 , 0.3291520683084356 , 1 , 0 , 63.41945254364665
0.87 , 0.01572222222222222 , 0.004828225979507462 , 0 , 0 , 45.31500080380116
1.0 , 0.006222222222222222 , 0.0012309028028265492 , 0 , 1 , 20.706417891998097
0.61 , 0.019833333333333335 , 0.011770117284846653 , 0 , 0 , 53.091590212451386
0.14 , 0.1295 , 0.11621940871034764 , 0 , 0 , 66.57030843248663
0.22 , 0.5453611111111111 , 0.4016916952967743 , 0 , 1 , 40.64067380423226
0.58 , 0.2408888888888889 , 0.17990663512548313 , 1 , 0 , 53.672950625914574
0.01 , 0.011944444444444445 , 0.004152195026846951 , 1 , 1 , 48.169581217483696
0.88 , 0.00875 , 0.0018712335885851202 , 0 , 1 , 22.71317691714189
0.62 , 0.014194444444444445 , 0.00996083072548495 , 1 , 0 , 51.97122733765919
0.3 , 0.4075 , 0.3321564625597316 , 1 , 1 , 42.372732740039595
0.7 , 0.020583333333333332 , 0.011040300101702885 , 0 , 0 , 51.84316126377758
0.24 , 0.42575 , 0.3805897773215716 , 0 , 1 , 39.661439347125444
0.55 , 0.0035555555555555557 , 0.0010523372952789796 , 1 , 0 , 52.072180141909655
0.65 , 0.013111111111111112 , 0.0036695933801271898 , 1 , 0 , 49.05853660720923
0.02 , 0.015805555555555555 , 0.005732054215821903 , 0 , 1 , 46.63756122496224
0.79 , 0.4663333333333333 , 0.5223581410868815 , 1 , 1 , 25.25641769622768
0.94 , 0.18344444444444444 , 0.19840382340164983 , 0 , 0 , 43.195717496339675
0.79 , 0.5055 , 0.4897877757118017 , 0 , 1 , 26.264684579938812
0.69 , 0.015027777777777777 , 0.005730774214280618 , 1 , 0 , 51.69324749871156
0.54 , 0.010972222222222222 , 0.008638433645210108 , 1 , 1 , 34.22660729420328
0.99 , 0.01988888888888889 , 0.01042203087499757 , 1 , 0 , 41.93084235816898
0.14 , 0.5212222222222223 , 0.3624620479867226 , 1 , 1 , 39.79624117411327
0.83 , 0.009694444444444445 , 0.0026583173058014917 , 1 , 1 , 22.390031438312867
0.72 , 0.016972222222222222 , 0.006670586176145563 , 1 , 1 , 25.465751523565483
0.64 , 0.01638888888888889 , 0.00974264968734769 , 0 , 0 , 52.49054076038493
0.43 , 0.15919444444444444 , 0.1520603499643668 , 0 , 1 , 35.65967471430017
0.63 , 0.021472222222222222 , 0.005918071416343911 , 0 , 1 , 30.211218775264953
0.43 , 0.16344444444444445 , 0.16409320541540243 , 1 , 1 , 36.98653390050084
0.04 , 0.41030555555555553 , 0.38315587741666274 , 0 , 0 , 67.04627146252112
0.37 , 0.007833333333333333 , 0.0022250900821496316 , 1 , 1 , 38.29302392905293
0.5 , 0.20530555555555555 , 0.16472086512064277 , 1 , 0 , 54.93982678705791
0.6 , 0.25477777777777777 , 0.20114426265809499 , 0 , 1 , 31.0530837764325
0.9 , 0.7785555555555556 , 0.6305861630768375 , 1 , 1 , 18.631073910528066
1.0 , 0.22013888888888888 , 0.1800152597653414 , 0 , 1 , 21.419900934298255
0.89 , 0.33302777777777776 , 0.3058903597718299 , 1 , 0 , 48.16296100370532
0.87 , 0.36469444444444443 , 0.2693923323709683 , 1 , 1 , 20.12035506413984
0.33 , 0.019833333333333335 , 0.0067185924230751285 , 1 , 0 , 59.44016703834522
0.42 , 0.09716666666666667 , 0.09478446899321243 , 1 , 0 , 59.50968150704011
0.86 , 0.23427777777777778 , 0.17039174474831342 , 1 , 0 , 42.17651285289567
0.81 , 0.021611111111111112 , 0.008330312343403097 , 1 , 0 , 46.600878325017305
0.86 , 0.016527777777777777 , 0.00624129476130745 , 0 , 1 , 23.542533058463853
0.94 , 0.017222222222222222 , 0.0068946530965023015 , 1 , 1 , 22.411928116689577
0.24 , 0.5308333333333334 , 0.55137552699782 , 0 , 1 , 44.515840868119646
0.52 , 0.46547222222222223 , 0.5300528698710391 , 1 , 1 , 33.030589314922096
0.95 , 0.009194444444444444 , 0.0018659490163210387 , 0 , 1 , 20.40224824630505
0.95 , 0.05558333333333333 , 0.03748621446758464 , 0 , 0 , 42.67348426854575
0.55 , 0.01972222222222222 , 0.009804773628575665 , 1 , 0 , 53.43539823959653
0.15 , 0.01425 , 0.007557118735251433 , 0 , 1 , 43.06446674399278
0.18 , 0.009444444444444445 , 0.00304584910774336 , 1 , 1 , 44.01811220701573
0.89 , 0.5816666666666667 , 0.39229114162459416 , 0 , 1 , 23.069612500452127
0.81 , 0.21094444444444443 , 0.1270207677435564 , 0 , 0 , 43.800299852451296
0.41 , 0.008166666666666666 , 0.0014532220540530748 , 1 , 0 , 56.62703287643943
0.4 , 0.22375 , 0.2533370631179958 , 1 , 1 , 37.27493327166341
0.27 , 0.014694444444444444 , 0.005157282092418204 , 0 , 0 , 60.79102331818134
0.25 , 0.022305555555555554 , 0.011245572911340412 , 0 , 0 , 62.14206201514341
0.74 , 0.01611111111111111 , 0.004940087722499698 , 0 , 1 , 26.63091062878116
0.03 , 0.014694444444444444 , 0.005312514270387645 , 1 , 1 , 48.670912306359874
0.62 , 0.32944444444444443 , 0.3240848855679088 , 0 , 0 , 55.54407305952475
0.01 , 0.01513888888888889 , 0.0025730064335032186 , 1 , 0 , 69.7605838293535
0.28 , 0.01647222222222222 , 0.007536066408561517 , 1 , 0 , 60.456491419856484
0.95 , 0.020583333333333332 , 0.010178707637157992 , 1 , 1 , 21.077039231761745
0.13 , 0.08863888888888889 , 0.049313018142299436 , 1 , 1 , 44.07766457891946
0.19 , 0.25575 , 0.24285112873551595 , 1 , 1 , 41.41314139947542
0.49 , 0.013055555555555556 , 0.009898111219253674 , 0 , 0 , 56.538757964378306
0.47 , 0.016694444444444446 , 0.007704730771589107 , 1 , 0 , 55.946256690009676
0.12 , 0.00775 , 0.0018029834025302665 , 0 , 0 , 65.62393624758764
0.62 , 0.01361111111111111 , 0.0036468109312152042 , 1 , 0 , 51.55860850043182
0.41 , 0.3505 , 0.21487865520829108 , 1 , 0 , 57.242810043812284
0.73 , 0.014 , 0.00973923382902864 , 1 , 0 , 49.493454764099376
0.4 , 0.20283333333333334 , 0.15504421543190897 , 0 , 1 , 37.37627493145392
0.65 , 0.009972222222222223 , 0.0036084996746968447 , 1 , 0 , 49.39728891584975
0.09 , 0.011722222222222222 , 0.004713781817151051 , 0 , 1 , 46.82815454086667
0.36 , 0.013694444444444445 , 0.0027661535364863384 , 0 , 0 , 58.70402748864654
0.89 , 0.4103888888888889 , 0.397165898797983 , 0 , 0 , 40.47691872868005
0.59 , 0.09305555555555556 , 0.11847253617465694 , 0 , 1 , 30.36312329176575
0.44 , 0.01361111111111111 , 0.004232256684514715 , 1 , 1 , 35.14665404293963
0.99 , 0.6854722222222223 , 0.5979625424935293 , 0 , 1 , 23.696800180191676
0.64 , 0.01613888888888889 , 0.005165240373168115 , 1 , 0 , 51.32708061689723
0.65 , 0.018916666666666665 , 0.005688325264070157 , 1 , 0 , 50.384007281902754
0.53 , 0.008333333333333333 , 0.0023702645863192895 , 0 , 1 , 32.51051481176204
0.03 , 0.014 , 0.007609696735998352 , 1 , 1 , 47.771132798299575
0.06 , 0.014166666666666666 , 0.0057150352153202 , 1 , 1 , 46.8170028543608
0.14 , 0.007027777777777778 , 0.002838933155201876 , 0 , 1 , 44.22400310011486
0.66 , 0.07077777777777777 , 0.05825303605134734 , 1 , 0 , 51.3048890620749
0.51 , 0.29197222222222224 , 0.24716018877451992 , 0 , 1 , 33.05692742731148
0.59 , 0.12811111111111112 , 0.166266692881472 , 1 , 1 , 32.838493003013944
0.67 , 0.5354722222222222 , 0.44910715147864133 , 0 , 0 , 52.39652672572013
0.29 , 0.33116666666666666 , 0.301972725108849 , 0 , 0 , 61.85430574312456
0.41 , 0.09991666666666667 , 0.08962591329647639 , 0 , 1 , 37.16098266767895
0.28 , 0.016194444444444445 , 0.007767269919112883 , 1 , 1 , 40.43185555164433
0.08 , 0.5893333333333334 , 0.4693574862956013 , 1 , 1 , 41.37731492774854
0.77 , 0.024 , 0.010923453708846797 , 0 , 0 , 48.1123349232292
0.97 , 0.008333333333333333 , 0.0038074323357169563 , 0 , 1 , 19.347859527720757
0.55 , 0.014166666666666666 , 0.010094283902580818 , 1 , 1 , 32.24078568255654
0.06 , 0.012333333333333333 , 0.004359164208398692 , 0 , 0 , 68.76666959458869
0.18 , 0.1363888888888889 , 0.10861643990937382 , 0 , 0 , 65.97752710010715
0.05 , 0.017972222222222223 , 0.00632615342352343 , 0 , 0 , 67.5631044019367
0.35 , 0.5706388888888889 , 0.40178085393881413 , 1 , 1 , 38.17289931495321
0.36 , 0.017138888888888888 , 0.0063958886848775225 , 0 , 0 , 58.23896405004003
0.73 , 0.012361111111111111 , 0.0044522530900273204 , 0 , 0 , 49.355955573982286
0.73 , 0.09097222222222222 , 0.059161041864176145 , 0 , 1 , 26.975972819384424
0.8 , 0.34883333333333333 , 0.43519622519372936 , 0 , 0 , 54.790262344512584
0.45 , 0.014527777777777778 , 0.0037761199021336483 , 0 , 0 , 56.928616837918334
0.39 , 0.014555555555555556 , 0.007995155508831798 , 0 , 1 , 37.86918858278683
0.84 , 0.22561111111111112 , 0.2005264177748273 , 0 , 1 , 25.600609935489278
0.45 , 0.012805555555555556 , 0.0029706390699961315 , 0 , 0 , 55.30188900126875
0.56 , 0.39811111111111114 , 0.35219513829306426 , 1 , 0 , 55.610665955306835
0.47 , 0.14575 , 0.17912500560381833 , 1 , 0 , 55.28011500566843
0.74 , 0.4796944444444444 , 0.5201810397916578 , 1 , 1 , 32.7949840234161
0.72 , 0.011916666666666667 , 0.0066071551020194 , 0 , 1 , 28.67050776499865
0.58 , 0.014083333333333333 , 0.009640023206590666 , 0 , 1 , 29.57588266854989
0.04 , 0.022222222222222223 , 0.008430518420608098 , 1 , 0 , 68.31683682470981
0.38 , 0.03233333333333333 , 0.014301815712761018 , 1 , 0 , 57.393029926834295
0.99 , 0.015416666666666667 , 0.00656820573252313 , 1 , 1 , 19.02932914627996
0.39 , 0.4414722222222222 , 0.377007473733646 , 0 , 0 , 56.899600545014536
0.56 , 0.025666666666666667 , 0.011360595529078029 , 0 , 0 , 54.703643554308975
0.97 , 0.1316388888888889 , 0.11502925143499614 , 1 , 0 , 39.947106705902236
0.72 , 0.012972222222222222 , 0.01006854304039638 , 1 , 1 , 27.963748835990966
0.07 , 0.5232777777777777 , 0.49949163246077694 , 1 , 0 , 69.81430334373313
0.31 , 0.44216666666666665 , 0.3281911454836709 , 1 , 1 , 41.05657623997714
0.69 , 0.27205555555555555 , 0.29598748347509923 , 1 , 1 , 28.72063393241493
0.77 , 0.015166666666666667 , 0.007006503716215997 , 0 , 1 , 25.66302482947626
0.72 , 0.03883333333333333 , 0.03393494486189089 , 0 , 1 , 26.330592678916716
0.74 , 0.017611111111111112 , 0.011420988147415628 , 0 , 0 , 49.85873641330977
0.02 , 0.5061944444444444 , 0.42616547438971375 , 0 , 0 , 74.06357976344577
0.51 , 0.48175 , 0.4686061729678296 , 1 , 0 , 54.184754573054136
0.85 , 0.014888888888888889 , 0.007770200064791191 , 0 , 0 , 44.988237688801256
0.44 , 0.47291666666666665 , 0.4551977633543725 , 0 , 0 , 57.79763687477387
0.3 , 0.01972222222222222 , 0.0050752641678362 , 1 , 1 , 40.411505566080564
0.52 , 0.5565555555555556 , 0.43758383716334226 , 1 , 1 , 29.155709035967742
0.98 , 0.27366666666666667 , 0.20204149183009987 , 0 , 1 , 18.532133959348094
0.5 , 0.015333333333333332 , 0.003660371756952038 , 0 , 1 , 34.16633531283865
0.59 , 0.014888888888888889 , 0.004381768001021931 , 1 , 1 , 31.00857216006782
0.2 , 0.017944444444444443 , 0.007356396378526435 , 0 , 1 , 42.43431670320694
0.53 , 0.1726111111111111 , 0.13875518083464472 , 1 , 0 , 53.375505118825274
0.19 , 0.24388888888888888 , 0.18729620046272244 , 1 , 0 , 64.05228615126259
0.61 , 0.5130555555555556 , 0.4133116987550831 , 0 , 1 , 28.34654646525006
0.36 , 0.011777777777777778 , 0.002737617759475877 , 0 , 1 , 37.785086059433674
0.54 , 0.014861111111111111 , 0.004015132688822458 , 0 , 1 , 31.28300723716138
0.67 , 0.011027777777777777 , 0.0033128646254254003 , 0 , 1 , 27.80247042615556
0.86 , 0.10833333333333334 , 0.1014525431978837 , 0 , 0 , 44.60370645246318
1.0 , 0.013027777777777777 , 0.002248207672788999 , 1 , 0 , 41.90352829264816
0.27 , 0.5085 , 0.3676273452094942 , 0 , 0 , 60.4893497631399
0.89 , 0.24636111111111111 , 0.3023369845217379 , 1 , 0 , 48.16074891312922
0.03 , 0.30094444444444446 , 0.2794259069730753 , 0 , 0 , 71.43517640832361
0.56 , 0.012527777777777778 , 0.004001707426189479 , 1 , 0 , 52.200913564456606
0.48 , 0.013166666666666667 , 0.0033793525807343894 , 1 , 0 , 56.567419828929786
0.23 , 0.016916666666666667 , 0.004903124558241052 , 0 , 1 , 41.27519804965546
0.0 , 0.021666666666666667 , 0.012861644152385526 , 0 , 0 , 70.42292492922331
0.31 , 0.009277777777777777 , 0.002418071628930145 , 0 , 0 , 60.665373870401254
0.54 , 0.012333333333333333 , 0.006991574899519555 , 1 , 0 , 55.54440166825621
0.51 , 0.6797777777777778 , 0.6448050373567769 , 0 , 1 , 34.61551176368118
0.0 , 0.06208333333333333 , 0.07506334040154089 , 0 , 1 , 47.42159081338435
0.69 , 0.4170833333333333 , 0.3271334167236933 , 0 , 0 , 49.57102547067708
0.93 , 0.012583333333333334 , 0.0031684929656491095 , 1 , 0 , 42.25667653937515
0.76 , 0.018583333333333334 , 0.00655765794009151 , 1 , 0 , 47.5152375189852
0.79 , 0.020194444444444445 , 0.007940152371999645 , 1 , 1 , 24.76806341128853
0.87 , 0.010138888888888888 , 0.009412416531184766 , 1 , 1 , 21.3110561174595
0.01 , 0.013722222222222222 , 0.0031401550155915037 , 1 , 1 , 49.22472135277474
0.88 , 0.25775 , 0.237701280005183 , 0 , 1 , 23.16218539476373
0.93 , 0.017277777777777777 , 0.008064992851636319 , 0 , 1 , 19.895789730042043
0.13 , 0.014527777777777778 , 0.0073212222343698756 , 1 , 0 , 66.39408733338608
0.21 , 0.017444444444444443 , 0.00532694336947136 , 0 , 1 , 42.646111753214186
0.03 , 0.007833333333333333 , 0.002564288003342512 , 0 , 1 , 47.101273876240555
0.96 , 0.02022222222222222 , 0.006862445125266545 , 1 , 0 , 43.604118241320435
0.64 , 0.26469444444444445 , 0.16523769245968148 , 0 , 1 , 30.41066302222431
0.13 , 0.14963888888888888 , 0.19283090516454077 , 0 , 0 , 69.65497283209486
0.16 , 0.15752777777777777 , 0.09737282264790686 , 0 , 1 , 43.25939117291941
0.56 , 0.017527777777777778 , 0.010755079719546848 , 1 , 0 , 55.43431953909758
0.9 , 0.010611111111111111 , 0.004718790830238444 , 0 , 0 , 45.11286683998981
0.99 , 0.01586111111111111 , 0.013858790916977304 , 1 , 0 , 42.63455712193979
0.79 , 0.017805555555555557 , 0.00955255870106174 , 0 , 0 , 44.86293353725387
0.05 , 0.012194444444444445 , 0.0036779931367245705 , 0 , 0 , 69.95713505275248
0.3 , 0.5868055555555556 , 0.507414812660195 , 1 , 0 , 58.299263584164706
0.06 , 0.013888888888888888 , 0.006624892370662708 , 1 , 0 , 69.79542278662221
0.75 , 0.12716666666666668 , 0.09448414402789908 , 1 , 1 , 26.32358161954435
0.52 , 0.007972222222222223 , 0.0014621416121740976 , 0 , 1 , 33.26962725569656
0.38 , 0.25872222222222224 , 0.28482830129359327 , 1 , 1 , 40.05965063212065
0.41 , 0.018111111111111113 , 0.008014379733257653 , 0 , 0 , 58.831220712510316
0.57 , 0.015083333333333334 , 0.00463965082539774 , 0 , 0 , 53.66321631859397
0.86 , 0.010444444444444444 , 0.0061779063086125335 , 0 , 1 , 23.599879670521087
0.41 , 0.5387777777777778 , 0.3634184203122287 , 0 , 0 , 55.49199304230689
0.3 , 0.22633333333333333 , 0.13787613685951752 , 1 , 0 , 61.692104639885756
0.15 , 0.20858333333333334 , 0.16350060562831825 , 0 , 1 , 42.3845796839427
0.94 , 0.5917222222222223 , 0.557098683883494 , 0 , 0 , 40.598771227978446
0.7 , 0.066 , 0.038784417619097025 , 1 , 0 , 48.77499823131607
0.07 , 0.023416666666666665 , 0.01227397037533352 , 1 , 1 , 45.507371563382684
0.66 , 0.0155 , 0.00660363632537349 , 0 , 1 , 28.64987556220947
0.59 , 0.4545 , 0.3069485070564583 , 1 , 1 , 28.405252408403967
0.11 , 0.23275 , 0.22690661241157736 , 1 , 0 , 68.01379492039186
0.13 , 0.4478888888888889 , 0.49420488391530526 , 0 , 0 , 70.03694910950654
0.23 , 0.1826111111111111 , 0.1698441289820783 , 0 , 0 , 64.42122615247179
0.78 , 0.24475 , 0.28259315335822643 , 0 , 0 , 46.68825189829875
0.53 , 0.016083333333333335 , 0.00774673703596668 , 0 , 0 , 52.66283453925843
0.28 , 0.016305555555555556 , 0.009133603813404343 , 1 , 1 , 40.71183939116331
0.42 , 0.012972222222222222 , 0.005520240419254393 , 0 , 0 , 58.26944264843383
0.36 , 0.018555555555555554 , 0.007545103922685245 , 0 , 1 , 38.78043253431967
0.57 , 0.28258333333333335 , 0.289807503121662 , 0 , 1 , 34.57351854063588
0.69 , 0.17208333333333334 , 0.15406903258328045 , 0 , 0 , 49.27595375974037
0.79 , 0.006277777777777778 , 0.001834932964145556 , 0 , 1 , 25.990687351556367
0.46 , 0.22808333333333333 , 0.17218693313348 , 1 , 0 , 55.33686191307531
0.72 , 0.02322222222222222 , 0.009192866376977768 , 0 , 0 , 47.27551169560177
0.66 , 0.1522777777777778 , 0.13444926653349507 , 0 , 0 , 50.05432566441672
0.72 , 0.30591666666666667 , 0.33459988151820996 , 0 , 0 , 49.31286424616922
